Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcRangePerfComparisonPerf,cachedObservable,3,1,1,51,0,,
akarnokd-misc,hu.akarnokd.reactive.lowalloc,LcRangePerfComparisonPerf,cachedLcObservable,3,1,1,55,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,subscribe,0,1,1,15,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,just,13,3,1,17,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,characters,16,4,1,30,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,concatArray,8,1,1,46,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,fromIterable,16,4,1,55,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,collect,17,1,2,71,0,hu.akarnokd.reactive.observables.IObservable,hu.akarnokd.reactive.observables.IObservable
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,flatMapIterable,7,1,1,87,0,hu.akarnokd.reactive.observables.IObservable,hu.akarnokd.reactive.observables.IObservable
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,map,7,1,1,94,0,hu.akarnokd.reactive.observables.IObservable,hu.akarnokd.reactive.observables.IObservable
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,filter,7,1,1,101,0,hu.akarnokd.reactive.observables.IObservable,hu.akarnokd.reactive.observables.IObservable
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,sumInt,7,1,0,108,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,sumLong,7,1,0,116,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,maxInt,7,1,0,124,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,take,7,1,1,132,0,hu.akarnokd.reactive.observables.IObservable,hu.akarnokd.reactive.observables.IObservable
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,skip,7,1,1,139,0,hu.akarnokd.reactive.observables.IObservable,hu.akarnokd.reactive.observables.IObservable
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,first,11,3,0,146,0,hu.akarnokd.reactive.observables.IObservable,hu.akarnokd.reactive.observables.IObservable
akarnokd-misc,hu.akarnokd.reactive.observables,IObservable,last,11,3,0,158,0,hu.akarnokd.reactive.observables.IObservable,hu.akarnokd.reactive.observables.IObservable
akarnokd-misc,hu.akarnokd.reactive.observables,IDisposable,dispose,0,1,0,5,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObserver,dispose,0,1,0,5,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObserver,onSubscribe,0,1,1,7,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObserver,onNext,0,1,1,9,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObserver,onError,0,1,1,11,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,IObserver,onComplete,0,1,0,13,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,BooleanDisposable,isDisposed,3,1,0,7,0,,
akarnokd-misc,hu.akarnokd.reactive.observables,BooleanDisposable,dispose,3,1,0,11,0,,
akarnokd-misc,hu.akarnokd.stream,StreamFilterMapCollect,main,3,1,1,8,0,,
akarnokd-misc,hu.akarnokd.imperium,WavExport,writeWav,5,1,2,6,0,,
akarnokd-misc,hu.akarnokd.imperium,WavExport,writeWav,23,3,2,18,0,,
akarnokd-misc,hu.akarnokd.imperium,XMFExplorer,threeBytes,3,1,2,9,0,,
akarnokd-misc,hu.akarnokd.imperium,XMFExplorer,main,24,3,1,15,0,hu.akarnokd.imperium.XMFExplorer,hu.akarnokd.imperium.XMFExplorer
akarnokd-misc,hu.akarnokd.io,DebugOutputStream,DebugOutputStream,3,1,1,22,0,,
akarnokd-misc,hu.akarnokd.io,DebugOutputStream,write,4,1,1,26,0,,
akarnokd-misc,hu.akarnokd.io,DebugOutputStream,write,4,1,3,32,0,,
akarnokd-misc,hu.akarnokd.io,LongClass,LongClass,2,1,0,8,0,,
akarnokd-misc,hu.akarnokd.io,LongClass,main,20,5,1,9,0,,
akarnokd-misc,hu.akarnokd.io,ConcatInputStream,ConcatInputStream,3,1,1,21,0,,
akarnokd-misc,hu.akarnokd.io,ConcatInputStream,read,13,4,0,25,0,,
akarnokd-misc,hu.akarnokd.io,ConcatInputStream,read,13,4,3,40,0,,
akarnokd-misc,hu.akarnokd.io,ConcatInputStream,available,7,2,0,59,0,,
akarnokd-misc,hu.akarnokd.io,ConcatInputStream,close,5,2,0,69,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,DropProbabilityCalc,Larvae,2,1,2,9,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,DropProbabilityCalc,RunMonteCarlo,30,7,1,11,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,DropProbabilityCalc,main,29,1,1,47,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,FileToByteArrayText,main,12,3,1,7,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,CleanupCS,processFile,35,9,1,10,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,CleanupCS,processDirectory,18,3,1,47,0,hu.akarnokd.theplanetcrafter.CleanupCS,hu.akarnokd.theplanetcrafter.CleanupCS
akarnokd-misc,hu.akarnokd.theplanetcrafter,CleanupCS,main,3,1,1,64,0,hu.akarnokd.theplanetcrafter.CleanupCS,hu.akarnokd.theplanetcrafter.CleanupCS
akarnokd-misc,hu.akarnokd.theplanetcrafter,FusionReactorFix,main,69,11,1,10,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,LarvaeMap,Area,2,1,8,14,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,LarvaeMap,main,60,4,1,16,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,BuildMap,main,4,1,1,14,0,hu.akarnokd.theplanetcrafter.BuildMap,hu.akarnokd.theplanetcrafter.BuildMap
akarnokd-misc,hu.akarnokd.theplanetcrafter,BuildMap,Coords,2,1,2,19,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,BuildMap,buildMapOf,33,3,1,21,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,LIIDRegen,main,22,4,1,9,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,PositionEchoClient,main,20,2,1,16,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,PositionEchoClient,receive,19,4,2,40,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,PositionEchoClient,send,5,1,1,63,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,PositionEchoHost,main,16,2,1,17,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,PositionEchoHost,receive,25,5,2,37,0,,
akarnokd-misc,hu.akarnokd.theplanetcrafter,PositionEchoHost,send,2,1,1,66,0,,
akarnokd-misc,hu.akarnokd.math,NumberFrom1to9,validParent,23,8,1,10,0,,
akarnokd-misc,hu.akarnokd.math,NumberFrom1to9,ipow,7,2,2,37,0,,
akarnokd-misc,hu.akarnokd.math,NumberFrom1to9,findExpression,71,8,3,78,0,hu.akarnokd.math.NumberFrom1to9,hu.akarnokd.math.NumberFrom1to9
akarnokd-misc,hu.akarnokd.math,NumberFrom1to9,main,4,1,1,225,0,hu.akarnokd.math.NumberFrom1to9,hu.akarnokd.math.NumberFrom1to9
akarnokd-misc,hu.akarnokd.math,NumberFrom1to10NoConcat,validParent,23,8,1,10,0,,
akarnokd-misc,hu.akarnokd.math,NumberFrom1to10NoConcat,ipow,7,2,2,37,0,,
akarnokd-misc,hu.akarnokd.math,NumberFrom1to10NoConcat,findExpression,79,10,4,78,0,hu.akarnokd.math.NumberFrom1to10NoConcat,hu.akarnokd.math.NumberFrom1to10NoConcat
akarnokd-misc,hu.akarnokd.math,NumberFrom1to10NoConcat,main,10,3,1,227,0,hu.akarnokd.math.NumberFrom1to10NoConcat,hu.akarnokd.math.NumberFrom1to10NoConcat
akarnokd-misc,hu.akarnokd.akka,AkkaHello,println,17,1,0,16,0,,
akarnokd-misc,hu.akarnokd.akka,AkkaHello,onSubscribe,3,1,1,19,0,,
akarnokd-misc,hu.akarnokd.akka,AkkaHello,onNext,3,1,1,24,0,,
akarnokd-misc,hu.akarnokd.akka,AkkaHello,onError,3,1,1,29,0,,
akarnokd-misc,hu.akarnokd.akka,AkkaHello,onComplete,3,1,0,34,0,,
akarnokd-misc,hu.akarnokd.akka,AkkaHello,main,26,1,1,41,0,hu.akarnokd.akka.AkkaHello,hu.akarnokd.akka.AkkaHello
akarnokd-misc,hu.akarnokd.akka,AkkaRange,println,24,2,0,14,0,,
akarnokd-misc,hu.akarnokd.akka,AkkaRange,onSubscribe,4,1,1,21,0,,
akarnokd-misc,hu.akarnokd.akka,AkkaRange,onNext,7,2,1,27,0,,
akarnokd-misc,hu.akarnokd.akka,AkkaRange,onError,3,1,1,36,0,,
akarnokd-misc,hu.akarnokd.akka,AkkaRange,onComplete,3,1,0,41,0,,
akarnokd-misc,hu.akarnokd.akka,AkkaRange,main,10,1,1,48,0,hu.akarnokd.akka.AkkaRange,hu.akarnokd.akka.AkkaRange
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,AddCanonical,2,1,0,15,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,init,15,1,0,20,0,hu.akarnokd.rxjava.javadoc.AddCanonical,hu.akarnokd.rxjava.javadoc.AddCanonical
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,addObservableMappings,8,1,0,37,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,addObserverMappings,5,1,0,52,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,addSchedulerMappings,9,1,0,61,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,addPluginMappings,8,1,0,78,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,addBackpressureMappings,6,1,0,93,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,addAnnotationMappings,4,1,0,104,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,addExceptionMappings,6,1,0,111,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,addFunctionMappings,32,1,0,122,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,addObservableTypeMappings,5,1,0,187,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,addSubscriptionMappings,4,1,0,196,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,addSingleMappings,4,1,0,203,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,addCompletableMappings,10,1,0,210,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,checkUrls,12,2,0,229,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,init2x,22,3,0,241,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,checkAndCacheURL,21,3,1,273,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,process,17,3,2,294,0,hu.akarnokd.rxjava.javadoc.AddCanonical,hu.akarnokd.rxjava.javadoc.AddCanonical
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,visitFile,12,3,2,296,0,hu.akarnokd.rxjava.javadoc.AddCanonical,hu.akarnokd.rxjava.javadoc.AddCanonical
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,appendLink,24,3,2,320,0,hu.akarnokd.rxjava.javadoc.AddCanonical,hu.akarnokd.rxjava.javadoc.AddCanonical
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,arrayIndexOf,13,5,3,346,0,,
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,process2x,27,5,1,361,0,hu.akarnokd.rxjava.javadoc.AddCanonical,hu.akarnokd.rxjava.javadoc.AddCanonical
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,visitFile,22,5,2,363,0,hu.akarnokd.rxjava.javadoc.AddCanonical,hu.akarnokd.rxjava.javadoc.AddCanonical
akarnokd-misc,hu.akarnokd.rxjava.javadoc,AddCanonical,main,4,1,1,393,0,hu.akarnokd.rxjava.javadoc.AddCanonical,hu.akarnokd.rxjava.javadoc.AddCanonical
akarnokd-misc,hu.akarnokd.planb,PlanBCleanupCS,processFile,27,7,1,7,0,,
akarnokd-misc,hu.akarnokd.planb,PlanBCleanupCS,processDirectory,18,3,1,36,0,hu.akarnokd.planb.PlanBCleanupCS,hu.akarnokd.planb.PlanBCleanupCS
akarnokd-misc,hu.akarnokd.planb,PlanBCleanupCS,main,3,1,1,53,0,hu.akarnokd.planb.PlanBCleanupCS,hu.akarnokd.planb.PlanBCleanupCS
akarnokd-misc,hu.akarnokd.linearprogramming,TaskTimeDetect,TaskTimeDetect,2,1,0,11,0,,
akarnokd-misc,hu.akarnokd.linearprogramming,TaskTimeDetect,main,63,12,1,13,0,,
akarnokd-misc,hu.akarnokd.rxreactor,RxReactorDiff,RxReactorDiff,2,1,0,11,0,,
akarnokd-misc,hu.akarnokd.rxreactor,RxReactorDiff,dumpClass,13,3,1,13,0,hu.akarnokd.rxreactor.RxReactorDiff,hu.akarnokd.rxreactor.RxReactorDiff
akarnokd-misc,hu.akarnokd.rxreactor,RxReactorDiff,createMethodComparator,15,3,0,29,0,,
akarnokd-misc,hu.akarnokd.rxreactor,RxReactorDiff,printMethodInfo,7,2,1,44,0,hu.akarnokd.rxreactor.RxReactorDiff,hu.akarnokd.rxreactor.RxReactorDiff
akarnokd-misc,hu.akarnokd.rxreactor,RxReactorDiff,processMethodString,16,3,1,52,0,,
akarnokd-misc,hu.akarnokd.rxreactor,RxReactorDiff,main,5,1,1,70,0,hu.akarnokd.rxreactor.RxReactorDiff,hu.akarnokd.rxreactor.RxReactorDiff
akarnokd-misc,hu.akarnokd.reactive.ipc,SocketNetworkNotification,setup,11,1,0,34,0,,
akarnokd-misc,hu.akarnokd.reactive.ipc,SocketNetworkNotification,serverLoop,14,2,0,50,0,,
akarnokd-misc,hu.akarnokd.reactive.ipc,SocketNetworkNotification,teardown,5,1,0,69,0,,
akarnokd-misc,hu.akarnokd.reactive.ipc,SocketNetworkNotification,send,9,2,0,76,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,BlockingPerf,setup,14,1,0,37,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,BlockingPerf,firstRx2Observable,3,1,1,64,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,BlockingPerf,lastRx2Observable,3,1,1,69,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,BlockingPerf,firstRx2Flowable,3,1,1,74,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,BlockingPerf,lastRx2Flowable,3,1,1,79,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,BlockingPerf,firstRx2Single,3,1,1,84,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,BlockingPerf,emptyRx2Completable,3,1,1,89,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,BlockingPerf,firstRx2Maybe,3,1,1,94,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,BlockingPerf,emptyRx2Maybe,3,1,1,99,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,BlockingPerf,emptyRx2Flowable,3,1,1,104,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,BlockingPerf,emptyRx2Observable,3,1,1,109,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,neverRx2Observable,3,1,1,53,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,emptyRx2Observable,3,1,1,58,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,justRx2Observable,3,1,1,64,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,neverRx2Flowable,3,1,1,69,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,emptyRx2Flowable,3,1,1,74,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,justRx2Flowable,3,1,1,80,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,neverRx2Single,3,1,1,86,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,emptyRx2Single,3,1,1,91,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,justRx2Single,3,1,1,97,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,neverRx2Completable,3,1,1,102,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,emptyRx2Completable,3,1,1,107,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,justRx2Completable,3,1,1,113,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,neverRx2Maybe,3,1,1,119,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,emptyRx2Maybe,3,1,1,124,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubscribePerf,justRx2Maybe,3,1,1,130,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,MemoryPerf,MemoryPerf,2,1,0,13,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,MemoryPerf,memoryUse,3,1,0,15,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,MemoryPerf,checkMemory,20,2,3,75,0,hu.akarnokd.reactive.comparison.rx2.MemoryPerf,hu.akarnokd.reactive.comparison.rx2.MemoryPerf
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,MemoryPerf,main,49,1,1,105,0,hu.akarnokd.reactive.comparison.rx2.MemoryPerf,hu.akarnokd.reactive.comparison.rx2.MemoryPerf
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,AsyncPerf,setup,10,1,0,36,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,AsyncPerf,teardown,4,1,0,56,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,AsyncPerf,run,5,1,2,62,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,AsyncPerf,run,5,1,2,68,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,AsyncPerf,run,5,1,2,74,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,AsyncPerf,asyncRx2Observable,3,1,1,80,0,hu.akarnokd.reactive.comparison.rx2.AsyncPerf,hu.akarnokd.reactive.comparison.rx2.AsyncPerf
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,AsyncPerf,pipelineRx2Observable,3,1,1,85,0,hu.akarnokd.reactive.comparison.rx2.AsyncPerf,hu.akarnokd.reactive.comparison.rx2.AsyncPerf
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,AsyncPerf,asyncRx2Flowable,3,1,1,90,0,hu.akarnokd.reactive.comparison.rx2.AsyncPerf,hu.akarnokd.reactive.comparison.rx2.AsyncPerf
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,AsyncPerf,pipelineRx2Flowable,3,1,1,95,0,hu.akarnokd.reactive.comparison.rx2.AsyncPerf,hu.akarnokd.reactive.comparison.rx2.AsyncPerf
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubjectPerf,run,9,2,2,24,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubjectPerf,rangeRx2AsyncSubject,3,1,1,34,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubjectPerf,rangeRx2PublishSubject,3,1,1,39,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubjectPerf,rangeRx2BehaviorSubject,3,1,1,44,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubjectPerf,rangeRx2ReplaySubject,3,1,1,49,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubjectPerf,rangeRx2UnicastSubject,3,1,1,54,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubjectPerf,run,9,2,2,61,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubjectPerf,rangeRx2AsyncProcessor,3,1,1,71,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubjectPerf,rangeRx2PublishProcessor,3,1,1,76,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubjectPerf,rangeRx2BehaviorProcessor,3,1,1,81,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubjectPerf,rangeRx2ReplayProcessor,3,1,1,86,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx2,SubjectPerf,rangeRx2UnicastProcessor,3,1,1,91,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxAsyncSingleSubscriber,PerfRxAsyncSingleSubscriber,4,1,1,13,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxAsyncSingleSubscriber,onError,4,1,1,18,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxAsyncSingleSubscriber,onSuccess,4,1,1,24,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxAsyncSingleSubscriber,await,16,4,1,30,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfConsumer,PerfConsumer,3,1,1,23,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfConsumer,onSubscribe,4,1,1,27,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfConsumer,onComplete,3,1,0,33,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfConsumer,onError,3,1,1,38,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfConsumer,onNext,3,1,1,43,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfConsumer,onSuccess,3,1,1,48,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfConsumer,onSubscribe,3,1,1,53,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfConsumer,onSubscribe,3,1,1,59,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfConsumer,onCompleted,3,1,0,64,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfConsumer,onSubscribe,3,1,1,69,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfConsumer,onSubscribe,4,1,1,74,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfAsyncConsumer,PerfAsyncConsumer,4,1,1,25,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfAsyncConsumer,onSubscribe,4,1,1,30,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfAsyncConsumer,onComplete,4,1,0,36,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfAsyncConsumer,onError,4,1,1,42,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfAsyncConsumer,onNext,3,1,1,48,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfAsyncConsumer,onSuccess,4,1,1,53,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfAsyncConsumer,onSubscribe,3,1,1,59,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfAsyncConsumer,onCompleted,4,1,0,64,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfAsyncConsumer,onSubscribe,3,1,1,69,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfAsyncConsumer,await,3,1,1,74,0,hu.akarnokd.reactive.comparison.consumers.PerfAsyncConsumer,hu.akarnokd.reactive.comparison.consumers.PerfAsyncConsumer
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfAsyncConsumer,await,16,4,2,79,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxSingleSubscriber,PerfRxSingleSubscriber,3,1,1,9,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxSingleSubscriber,onError,3,1,1,13,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxSingleSubscriber,onSuccess,3,1,1,18,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxSubscriber,PerfRxSubscriber,3,1,1,9,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxSubscriber,onStart,3,1,0,13,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxSubscriber,onCompleted,3,1,0,18,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxSubscriber,onError,3,1,1,23,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxSubscriber,onNext,3,1,1,28,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxAsyncSubscriber,PerfRxAsyncSubscriber,4,1,1,13,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxAsyncSubscriber,onStart,3,1,0,18,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxAsyncSubscriber,onCompleted,4,1,0,23,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxAsyncSubscriber,onError,4,1,1,29,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxAsyncSubscriber,onNext,3,1,1,35,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.consumers,PerfRxAsyncSubscriber,await,16,4,1,41,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,BlockingPerf,setup,13,1,0,34,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,BlockingPerf,firstRxObservable,3,1,1,56,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,BlockingPerf,firstRxBlockingObservable,3,1,1,61,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,BlockingPerf,lastRxObservable,3,1,1,66,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,BlockingPerf,lastRxBlockingObservable,3,1,1,71,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,BlockingPerf,firstRxSingle,3,1,1,76,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,BlockingPerf,firstRxBlockingSingle,3,1,1,81,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,BlockingPerf,emptyRxCompletable,3,1,1,86,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,BlockingPerf,emptyRxObservable,3,1,1,91,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubscribePerf,call,2,1,1,21,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubscribePerf,neverRxObservable,3,1,1,43,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubscribePerf,emptyRxObservable,3,1,1,48,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubscribePerf,justRxObservable,3,1,1,54,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubscribePerf,neverRxSingle,3,1,1,59,0,,
akarnokd-misc,hu.akarnokd.reactive.comparison.rx1,SubscribePerf,emptyRxSingle,3,1,1,64,0,,
